ID,Name,NetWorth_Billions,x,y,z,vx,vy,vz,industries,connections,velocity_mode,velocity_scale,hue color value
3157,Tan Lili,1.022320668,0.6355285,0.39050537,-0.03629063,0.0028848521961826455,0.0032380324727865058,-0.010223794781164057,Feed,2381/1693,radial,0.05,1.5242748
3158,Myron Wentz,1.022320668,2.2963173,0.42986804,0.66648126,0.0,0.0,0.0,Health products,,radial,0.05,1.9345136
3159,Paritosh Garg,1.022320668,1.9542251,1.0216354,0.0029901862,-0.007380574491403424,-0.01861588053361566,-0.015207559340821965,Manufacturing,312/1890/920/533/302,radial,0.05,0.6835843
3160,Pan Shiyi,1.022320668,0.91150963,0.9642586,-0.4711596,0.003709559282128564,-0.026414750137096012,-0.0014189108916597272,real estate,114/1111/186/3069,radial,0.05,1.6829958
3161,Zhu Jiangming,1.022320668,1.171044,0.28049693,-0.34147426,0.006535723338595806,-0.00871529750105652,-0.021726740613174058,manufacturing,312/1025/920/3159/302,radial,0.05,1.0055193
3162,Hyuntae Kim,1.022320668,-1.2559217,1.5615922,0.9889724,0.01802220948136848,-0.01188814998982782,-0.01776624181270523,healthcare/pharmaceuticals,1750/1859/68/3315/3186/487/1523/1883,radial,0.05,1.4115231
3163,Cai Wensheng,1.022320668,1.9013366,0.25331184,-0.2518075,-0.006625305927113104,0.00016940082595467157,-0.0059436846763756285,photo sharing app,1534,radial,0.05,1.4004562
3164,Wen Pengcheng & family,1.022320668,1.0471547,0.65665007,-0.010302752,-0.016085453802629626,0.0005918285367354994,-0.013228141226501854,Agribusiness,2823/530/655/2381/1693,radial,0.05,0.9669446
3165,Jens von Bahr,1.022320668,-0.053943887,0.8637227,0.55262125,-0.015498707199720775,-0.002264786270634549,-0.011545318934327416,gambling/entertainment,3048/800/1154/801,radial,0.05,1.8096282
3166,Charles Beauduin,1.022320668,0.28572455,0.5869233,0.52364784,0.01967845413187289,-0.022136827368819906,-0.01884148554087381,Diversified,36/20,radial,0.05,0.8902763
3167,Scott Smith,1.022320668,0.38191903,0.97947127,1.0142335,0.0,0.0,0.0,software/cloud,,radial,0.05,1.5939332
3168,Antonio Luiz Seabra,0.937127279,-0.8139785,0.97998077,0.07543352,0.008584137472599892,-0.0007391625441280674,-0.002877538239581645,Cosmetics,2965/2480,radial,0.05,1.8370435
3169,Ma Xiuhui,0.937127279,0.55079985,0.2861127,-0.25624543,0.0,0.0,0.0,LED lighting,,radial,0.05,1.1576743
3170,Hua Xuande & family,0.937127279,0.40629652,0.501507,-0.5696291,0.009956047471261213,-0.010367346461817367,0.02734165162040145,healthcare/pharmaceuticals,1128/94/337/455/253/139,radial,0.05,1.4115231
3171,Vijay Shekhar Sharma,0.937127279,0.5295977,0.15267676,0.2675353,-0.02112731973742604,0.008983133555856554,-0.001651087115680911,finance,2445/1297/279/3050/408,radial,0.05,1.5244248
3172,Junro Ito,0.937127279,0.31812108,0.27985635,-0.5587671,0.0037434978575675835,0.00302151939346986,0.006021667150363343,ai/software/retail,3194/3195,radial,0.05,1.2647958
3173,Henrietta Goh,0.937127279,0.95104915,0.014922085,-0.10941564,-0.011774972432559542,0.003786798809643849,0.0032772753048346368,ai/software,1258/3175/3177,radial,0.05,1.2647958
3174,Martin Lavoo,0.937127279,0.9195581,-0.069879055,-0.24569233,-0.010923820667899138,0.00404378173679251,0.005296067004551511,ai/software,1258/3175/3173,radial,0.05,1.2647958
3175,Charlotte Goh,0.937127279,0.9209391,-0.2845534,-0.26049364,-0.009749206139823823,0.006867803476989816,0.004638599948325383,ai/software,1258/3173/3177,radial,0.05,1.2647958
3176,Johan Lavoo,0.937127279,0.97769916,0.18144518,0.014926568,-0.012484493501105995,0.0012673300662532474,0.002502329107041858,ai/software,1258/3175/3173,radial,0.05,1.2647958
3177,Victoria Goh,0.937127279,0.88355136,0.28310367,-0.35870367,-0.0108438356427139,1.6862848415051123e-05,0.006792738669644752,ai/software,1258/3175/3173,radial,0.05,1.2647958
3178,K. Rai Sahi,0.937127279,-1.1380901,1.3522006,0.18239856,0.01644076797606281,-0.016417853911408382,-0.007282817993425452,real estate,2160/114/1111/1966,radial,0.05,1.6829958
3179,Amit Burman,0.937127279,1.7377566,1.2598665,-0.1705398,0.00032197798705025483,-0.005116455159121,0.011237212894408878,Consumer goods,2398/3077/1875,radial,0.05,1.9271252
3180,Yu De-Chao,0.937127279,0.7860675,0.45721236,-0.07497755,-0.023914515049827768,-0.021303909376356237,-0.005287503882368926,healthcare/pharmaceuticals,1128/94/497/815/337/455/253/632/139,radial,0.05,1.4115231
3181,James Litinsky,0.937127279,-1.7108047,0.6906935,-0.21097761,0.0,0.0,0.0,Minerals,,radial,0.05,1.6564472
3182,Mehmet Kazanci,0.937127279,0.48516285,0.68496656,0.25983232,0.012582338451176539,-0.0323757362991574,-0.00691676786796708,Diversified,36/20/829/3278,radial,0.05,0.8902763
3183,Steven Schuurman,0.937127279,0.27267262,0.90454286,0.6926084,0.0021774038178905644,-0.013579145828542192,-0.016464400582064016,software/cloud,470/1015/509/2851,radial,0.05,1.5939332
3184,Christian Louboutin,0.937127279,-0.28914,1.212103,0.9805554,0.004337184100342117,-0.00809586890709591,-0.01935050086625194,Shoes,1256/1153/1255/1254/551,radial,0.05,0.6472653
3185,Oliver Samwer,0.937127279,0.28318512,0.65637326,0.6950255,-0.01704547781545587,0.006810538417336404,-0.015107428989049656,investment/finance,168/1495/3400/410,radial,0.05,1.5244248
3186,Maky Zanganeh,0.937127279,-1.7579422,1.4802742,-0.23746812,0.030149365844879324,-0.017464057922698444,-0.014633083326051528,healthcare/pharmaceuticals,3338/3276/3071/6/236,radial,0.05,1.4115231
3187,Sachin Bansal,0.937127279,1.2734338,0.031616062,-0.122840926,-0.020264553673084707,0.005477855761373187,-0.0022828782697283936,Flipkart,2777/1163/199,radial,0.05,1.5619116
3188,Eduard Chukhlebov,0.937127279,0.7913243,1.202574,0.85183525,-0.0029351122938393016,-0.003832618092620333,-0.020868452204655785,social media/advertising/ai,887/821/3212/348,radial,0.05,1.3075284
3189,Zhu Zhaojiang,0.937127279,0.5094159,0.38227883,-0.44101727,-0.0070571721994023015,0.016319825465809106,0.019627948582290593,Smartphones,1601/1834/103/1602/328,radial,0.05,1.8994682
3190,Kochouseph Chittilappilly,0.937127279,0.9617959,0.47770452,0.5080253,0.0,0.0,0.0,Electrical appliances,,radial,0.05,1.8452802
3191,Laurent Junique,0.937127279,1.5975999,-0.22611827,-0.5046365,0.0,0.0,0.0,Call centers,,radial,0.05,1.8023984
3192,Craig Abod,0.937127279,-0.6387828,0.6753257,0.40073258,0.01368190212489275,-0.002290284239090309,0.007018228859053241,Information Technology,2500/1325/2255/2211,radial,0.05,2.032865
3193,Sachin Agarwal,0.937127279,0.88487744,0.47269994,-0.20290948,0.0,0.0,0.0,social media/advertising/ai,,radial,0.05,1.3075284
3194,Hisako Yamamoto,0.937127279,0.4334793,0.3629752,-0.38261667,-0.0043347355743525275,-0.0023746919008295984,-0.0059139442676668435,ai/software/retail,3172/3195,radial,0.05,1.2647958
3195,Yasuhisa Ito,0.937127279,0.43324798,0.3827708,-0.36416677,-0.0032630721420847807,-0.003485005652165479,-0.006050696383427073,ai/software/retail,3194/3172,radial,0.05,1.2647958
3196,Rafal Brzoska,0.937127279,-0.093170494,0.6565182,0.37738082,0.0,0.0,0.0,parcel lockers,,radial,0.05,0.39376807
3197,Cyrus Madon,0.937127279,-1.027434,1.2371718,-0.023798987,-0.022029645511818498,-0.008989709413661269,0.009465588861349464,investment/finance,3143/561/1830/1912/1178/336/335/2294,radial,0.05,1.5244248
3198,Peter-Alexander Wacker,0.937127279,0.30570108,0.5072286,0.717993,0.010422526781420758,-0.0034861659684762357,-0.02180197143955591,Chemicals,1319/123/1881/2735/1212,radial,0.05,1.6866118
3199,Shigefumi Wada,0.937127279,0.9492566,0.92268515,-1.3820679,-0.005195578684456376,-0.02185324497819709,-0.0003643754949984553,software/cloud,1324/470/1015/509/2851,radial,0.05,1.5939332
3200,Yasuhide Uno,0.937127279,0.5105258,0.3316639,-0.65803254,0.0,0.0,0.0,Payment services,,radial,0.05,1.6078176
3201,Ceyda Lale Tara,0.937127279,0.06486234,0.4633506,0.5298151,0.010003915980780957,0.0006369589757242182,-0.008452356378576427,construction/materials,3137/1731/3309/3138,radial,0.05,0.8420775
3202,Fahed Hariri,0.937127279,-0.4216803,0.50852174,0.23322348,0.016125299934067687,-0.005636806328082504,0.006530581918081582,investment/finance/construction/materials,1872/2797/357,radial,0.05,1.5244248
3203,Michael Dunlap & family,0.937127279,-1.0519978,1.393849,0.37064606,-0.029727909684433916,-0.01572565465151692,-0.010424749505755957,loan servicing,2161/11,radial,0.05,1.3766882
3204,Mary Alice Malone Jr,0.937127279,-1.8423746,1.2004987,0.69308996,0.01094724248230269,-0.0033618868620304857,-0.00492265811742012,Campbell's Soup,1742/3210/2322,radial,0.05,0.6692257
3205,Xu Jiangnan,0.937127279,1.3905935,0.99013615,-0.6935726,0.0,0.0,0.0,Vitamins,,radial,0.05,1.3403506
3206,Catharina Mühleis,0.937127279,-0.43473378,0.30178443,-0.35835335,0.00404862501146562,0.0014112686410989147,0.010533105598442897,ai/software,3045/1356,radial,0.05,1.2647958
3207,Theresia Gouw,0.937127279,-1.1678438,1.4566182,-0.72129613,0.010123257908675893,-0.014834465957380893,0.0344573359788804,investment/finance,67/5,radial,0.05,1.5244248
3208,Hideyuki Busujima,0.937127279,1.1295986,1.4613705,-0.6591731,0.0,0.0,0.0,Pachinko machines,3208,radial,0.05,0.43884212
3209,Mustafa Hamied,0.937127279,0.6959754,0.45154113,0.10646588,-0.0028030425294237847,-0.022336923245265435,-0.015331503303603724,healthcare/pharmaceuticals,94/1817/139,radial,0.05,1.4115231
3210,Catherine Malone,0.937127279,2.2875316,0.313705,0.21065849,-0.012276992370018868,0.002087390754721997,-0.0005433436886794739,Campbell's Soup,1742/2322/3204,radial,0.05,0.6692257
3211,Nguyen Dang Quang,0.937127279,1.8130141,0.5419593,0.8739947,0.00120448451882964,0.002201297257446352,-0.007512637181512474,finance,1802,radial,0.05,1.5244248
3212,Igor Kudryashkin,0.937127279,1.7607647,0.23649076,-0.079717636,-0.022246931379709137,0.01238314644115339,0.009715621281244534,social media/advertising/ai,887/821/3188/314/348/176,radial,0.05,1.3075284
3213,Regina Helena S. Velloso,0.937127279,-0.47258657,-0.3163579,0.5670509,0.031198601715603402,0.010592365943821572,-0.012113269379793108,Diversified,36/20,radial,0.05,0.8902763
3214,Carlos Eduardo M. Scripilliti,0.937127279,-0.681769,-0.4679985,0.24932992,0.032475161468373114,0.01288460431240542,-0.003410735944038122,Diversified,36/20,radial,0.05,0.8902763
3215,Clóvis Ermírio de Moraes,0.937127279,-0.5064981,-0.27772,0.55567354,0.03171663722355641,0.00947843272715947,-0.011683171514197002,Diversified,36/20,radial,0.05,0.8902763
3216,Sergey Kasyanenko & family,0.937127279,0.6132452,1.5193274,1.1178638,0.0038584682314994822,-0.00819801034922241,-0.01433012049601543,Tea and coffee,2610/2899/604/2808,radial,0.05,2.0392826
3217,Karen Virginia Beckmann Legoretta,0.937127279,-0.7644697,0.1354293,-0.14612265,0.002282904361320597,0.00510536082355558,-0.002852250348312135,Tequila,2531,radial,0.05,1.023068
3218,Nutchamai Thanombooncharoen,0.937127279,1.8480138,-0.10986099,0.15692893,-0.01813164540025755,0.006465218355453246,-0.002528076257302266,energy/oil and gas,1079/1349/789/1426,radial,0.05,1.2296851
3219,Tatiana Volodina,0.937127279,0.07322624,1.2926799,0.46111882,0.006720905467133511,-0.01306482800463307,-0.00821174669146309,ai/software/retail,741/872,radial,0.05,1.2647958
3220,Ryan Israel,0.937127279,-0.9823875,0.5114798,0.21979225,0.021398872060928043,0.003704972501103384,0.027908923346748993,hedge funds/finance,3139/115/452/34/70/120/389,radial,0.05,1.5244248
3221,Caryn Seidman-Becker,0.937127279,-1.6304989,0.75153536,0.018330455,0.02272424488037692,-0.001240514011476537,-0.0008499385206744986,ai/software,331/380/2842/929,radial,0.05,1.2647958
3222,Qi Xiangdong,0.937127279,1.3877448,1.1503512,-0.59080553,-0.00831304320488227,-0.01767685286117317,-0.0073476967908903965,software/cloud,470/509/2851/1711,radial,0.05,1.5939332
3223,Wang Jinhua,0.937127279,0.8594121,0.7509239,-1.048583,-0.0045470042404987514,-0.003802260130605835,0.020984945808168096,social media/advertising/ai/mining/materials,726/1739/578/3107/685,radial,0.05,1.3075284
3224,Markus Hannebauer,0.937127279,0.79953825,1.6729705,0.76495034,-0.0006999799628365436,-0.016431228716929733,-0.013619064147897035,software/cloud,3225/470/1015/509,radial,0.05,1.5939332
3225,Arno Schodl,0.937127279,0.89166296,1.4800965,1.0015624,-0.0013197835520458018,-0.015010316828182671,-0.01512953130319274,software/cloud,3224/470/1015/509,radial,0.05,1.5939332
3226,Tseng Sing-ai,0.937127279,1.166322,0.992477,-1.5409971,-0.011754102956058792,-0.002824150862418621,0.01627851264311966,energy/oil and gas,2445/739/408/2582,radial,0.05,1.2296851
3227,Timothy Springer,0.937127279,-1.7853781,1.0744078,0.8322937,0.00592416163227282,0.01018786081983114,-0.015206841667881228,healthcare/pharmaceuticals,1859/3186/2201/487/2041,radial,0.05,1.4115231
3228,Wu Jinzi,0.937127279,1.3682562,0.71222395,-0.94295645,-0.020133701806297973,-0.004402699921525212,0.008097336768979098,healthcare/pharmaceuticals,2543/2000/139,radial,0.05,1.4115231
3229,Susan Carol Holland,0.937127279,-0.13422647,1.0975147,1.7097452,-0.008139533444529456,-0.0006320629760918599,-0.010260354367047092,ai/software,1934/2025/2494,radial,0.05,1.2647958
3230,Caspar Callerström,0.937127279,-0.14250201,0.5407747,0.2799287,0.016171892138113052,0.0018704008970656459,-0.009548344936995357,finance,2075/3378/414/3086/2573,radial,0.05,1.5244248
3231,Giannis Alafouzos & family,0.937127279,0.25757062,0.8113313,1.6326,-0.011296216966286141,0.016964827762116646,-0.023598836598285138,logistics/shipping,59/1186/44,radial,0.05,0.7081293
3232,Naresh Trehan,0.937127279,1.3649285,1.4552016,1.0109665,0.003368710820944665,-0.004892080744551879,-0.01981879308911589,healthcare,587/262,radial,0.05,2.0075605
3233,Chen Ning,0.937127279,1.294527,0.21230647,-0.37450877,-0.035648975545391356,0.012662694866719521,-0.007962314154859481,semiconductors/hardware,50/6/1559,radial,0.05,1.2610606
3234,Aidyn Rakhimbayev,0.937127279,0.09987674,0.9488076,1.0472955,0.0,0.0,0.0,real estate/construction/materials,,radial,0.05,1.7278779
3235,Li San Yim,0.937127279,1.2446796,0.79588795,-0.33455607,-0.0004255527214975987,0.017962978369078227,-0.02689333506695438,construction/materials,360/86/347/39/2713,radial,0.05,0.8420775
3236,Zhang Xuansong,0.937127279,1.6016693,0.40503424,-0.60572505,-0.020767820266365533,0.005314184041149279,0.012469707203179756,retail,293/2003/159/1380,radial,0.05,0.59320146
3237,Hsu Bang-Fu,0.937127279,1.1518829,0.23392051,0.016817123,0.0,0.0,0.0,Electrical transformers,,radial,0.05,1.3733027
3238,Dylan Field,0.937127279,-1.043845,1.3730819,-0.8388812,0.012597321918486693,-0.01800432642203735,-0.003749018184113553,software/cloud,470/1574/1015/509/2851,radial,0.05,1.5939332
3239,Anton Fedun,0.937127279,-1.3065245,1.2745043,-0.25239226,0.02449482818017305,-0.019479258520194276,0.006869696384752077,energy/oil and gas,3269/134/327/71/82,radial,0.05,1.2296851
3240,Valery Kustov,0.937127279,0.90842694,1.1825175,0.81028455,-0.00137413276322689,0.002930201395155981,-0.004375401616371751,food/beverages,2981,radial,0.05,0.431557
3241,Guillermo Fierro,0.937127279,-0.06362279,0.7483258,0.49067193,-0.00862161022343361,-0.004913982174207619,-0.0003201236758732115,finance,1274,radial,0.05,1.5244248
3242,Eddy Sugianto,0.937127279,0.9121895,0.049598925,0.013250008,-0.013327882869959427,0.009230447676926674,-0.02100434950901744,mining/materials,113/1431/175,radial,0.05,0.8420775
3243,Chen Guodong,0.937127279,0.62685406,0.93967235,-0.22047865,0.006274637229989596,-0.01090958857250721,-0.007880228618873072,mining/materials,479,radial,0.05,0.8420775
3244,Rui Chen,0.937127279,1.523503,1.2770078,-0.7917338,0.0,0.0,0.0,ai/software/media/entertainment,,radial,0.05,1.2647958
3245,Zhang Xuewu,0.937127279,2.3181925,0.45879513,-0.33782467,-0.00888082578466431,0.014545814652799817,0.0033516720714773405,Snacks,1543/1315/1308/2040,radial,0.05,1.1031849
3246,Christian Chabot,0.937127279,-1.4279623,1.3300765,-0.26956907,0.012726229199508755,-0.009442589213304927,0.007385643491398791,software/cloud,505/2854/2739/2701,radial,0.05,1.5939332
3247,Christian Sinding,0.937127279,0.003799051,1.8753319,0.94421464,0.008388240344081532,-0.011212053597091614,-0.011919497228404092,investment/finance,2075/414/3086/2573,radial,0.05,1.5244248
3248,Marty Horton,0.937127279,-0.7580968,0.24649122,0.06951159,0.010925089309247293,0.0145507037125325,-0.006895869493017824,Homebuilding,1963/1653/639/1874/1870,radial,0.05,0.89451563
3249,Chen Jinghong & family,0.937127279,0.26779068,0.5512709,0.2751389,-0.021275615918793775,-0.006985784493221737,-0.013462420831612733,auto parts,1600/2104/1058/198/599/320,radial,0.05,0.37170488
3250,Tsuyoshi Matsushita,0.937127279,0.70959824,1.1785017,-0.65516984,0.003569017828990122,-0.03600029478673589,-0.003032599655098601,fitness products,947/1187/26/31/112,radial,0.05,1.1416299
3251,Ryuji Arai,0.937127279,1.157064,1.280293,-0.9554999,0.0,0.0,0.0,ai/software/retail,,radial,0.05,1.2647958
3252,Alexander Rinke,0.937127279,-0.9503837,0.45204252,-0.23373955,0.0,0.0,0.0,software/cloud,,radial,0.05,1.5939332
3253,Li Xuechun,0.937127279,0.3970334,0.4838155,0.7409184,0.0,0.0,0.0,Chemicals,,radial,0.05,1.6866118
3254,Cho Hyun-sang,0.937127279,-1.6044931,1.3140429,-0.3928527,0.010280447033250472,-0.0036236329331153167,0.0036715652147120254,Industrial Systems,964,radial,0.05,1.6470323
3255,Shang Xiaobo & family,0.937127279,1.3017876,1.074822,-1.5443633,0.004440231829218881,-0.021986754348941557,0.012313783025023744,Manufacturing,312/1890/920/533/1848/302,radial,0.05,0.6835843
3256,Weijian Shan,0.937127279,1.5743635,0.44943598,-1.3543127,-0.022708997788663504,0.006457680858465876,0.008991617978465368,investment/finance,1655/1830/336/335/2874/334,radial,0.05,1.5244248
3257,Jerry Seinfeld,0.937127279,-1.3084741,0.8301432,0.15960422,0.0,0.0,0.0,Comedy,,radial,0.05,1.3853891
3258,James Cameron,0.937127279,0.5637724,-1.0115755,-0.7918447,-0.010562172094268898,0.011046147241184122,0.0018697527534687864,media/entertainment,549/2843,radial,0.05,1.8096282
3259,Hiroyuki Inoue,0.937127279,-0.22474465,1.3533703,0.9333888,0.016836782575127596,-0.013363509034925228,-0.027867584309537462,mining/materials,947/1187/26/31,radial,0.05,0.8420775
3260,Jane Goldman,0.937127279,-1.2745725,0.6435665,0.27332622,0.018746742458701744,-0.011561097383374146,-0.007843545430746618,real estate,114/1111,radial,0.05,1.6829958
3261,Prayudh Mahagitsiri,0.937127279,1.0200986,-0.10146949,-0.596371,0.0,0.0,0.0,logistics/shipping,,radial,0.05,0.7081293
3262,Jiagui Deng,0.937127279,-1.7041447,0.31422415,0.020479351,0.0,0.0,0.0,Quartz materials,,radial,0.05,0.8854309
3263,Wei Lidong & family,0.937127279,1.5207185,0.6992605,-0.94314456,-0.013121735838114075,-0.016814745756093905,-0.004966999679611681,software/cloud,470/2847/1015/509/2851,radial,0.05,1.5939332
3264,Toby Neugebauer & family,0.937127279,-1.0721143,1.3646692,-0.7761408,0.0,0.0,0.0,energy/oil and gas,,radial,0.05,1.2296851
3265,Anatoly Skurov,0.937127279,0.5858952,0.6649553,0.24186221,0.0,0.0,0.0,mining/materials,,radial,0.05,0.8420775
3266,Joe Agresti,0.937127279,-0.5164148,0.46128646,0.06903127,0.0,0.0,0.0,investment/finance,,radial,0.05,1.5244248
